item_type|title|summary|content_html|created_date|hits|is_reviewable|is_ratable|rating|user|class|status|icon_url|item_id|isbn|sub_title|original_title|price|published_year|published_month|published_day|page_count
2|恐怖桥|恐怖桥传说在御所湖大桥上，每到深夜都会有女鬼出现；然而，在短短的一个多月时间里，相继有三个去看女鬼的外地人溺水身亡了。是偶然事故，还是蓄意谋杀？随着警方的调查，一笔巨额财产侵吞案被揭露出来……海之牙一艘二百吨的渔船“富士丸”号在暴风雨中沉没了，只有三个人获救。但是，在打捞上的遗体之中，却发现了一具陌生的尸体，同时，船长的胸前还插着一把折刀……几天以后，那具陌生的尸体突然失踪了，这一切到底|恐怖桥传说在御所湖大桥上，每到深夜都会有女鬼出现；然而，在短短的一个多月时间里，相继有三个去看女鬼的外地人溺水身亡了。是偶然事故，还是蓄意谋杀？随着警方的调查，一笔巨额财产侵吞案被揭露出来……海之牙一艘二百吨的渔船“富士丸”号在暴风雨中沉没了，只有三个人获救。但是，在打捞上的遗体之中，却发现了一具陌生的尸体，同时，船长的胸前还插着一把折刀……几天以后，那具陌生的尸体突然失踪了，这一切到底是怎么一回事？人寿保险金在一所普通的公寓里，女的服了氰化钾，男的吃了安眠药，似乎是一起殉情事件，但被救的男子坚持说是自己杀了对方，事情真是这么简单吗？神秘的电话私人侦探秋叶京介突然接到一个神秘的电话，要求他去杀一个女人。秋叶为此展开调查，但这个神秘的电话却一直追踪着他，并知晓他的全部行动……秋叶的推理一度误入歧途，而故事的结局也出人意料。证词酒店的女招待美佐子接待了一个乡下人，却不料身陷官司，被迫出庭去做证人，是说真话呢，还是作伪证？美佐子无论如何必选其一……化妆品推销员大山中发现了一对男女的尸体。在调查中发现，死者之―――化妆品推销页业绩优秀、客户众多，但却将大量化妆品堆于家中，根本没有销售，难道他是有钱无处花了？其中又隐藏着什么秘密？爱侣的旅行表面是一对和谐美满的爱惜，却各自心怀杀机，一心要置对方于死地；精心策划的蜜月旅行处处是危险的陷井，最后孰榆孰赢，耐人寻味。恐吓者为了做名符其实的老板，森口杀死了自已的妻子，并将尸体埋于山中。在他自以为得计之时，每星期一封按时到来的匿名信搅乱了他的生活，也粉碎了他的如意算盘……演员之城立志要进入演艺界的泽木一开始就陷入了一个精心设置的陷井之中，如风而来的名利声望同样会如风而去，这一切却不是泽木所能掌握的……|2011-03-26 22:43:05.593|0|True|True||mysterybbs|Item, Book|Active|s1001208.jpg|585|9787507818994||||2000|10||246
2|死亡约会|电话铃声骤然响起的时候，是子夜两点三十分。 我睡觉一直很警惕，只就这个晚上才像死人一样。你要是连着四天加班，一直没机会合眼，并且刚刚站了13个钟头，保证比我睡得还死。一个叫杰奇?纽顿的傻瓜经常来梦里找我，他是我最想杀死的人，我想总有一天我真会这样干的。当电话响起，我正在梦里跟这个混蛋较量。战场就在东区中学的走廊，下课铃拉响了，孩子们纷纷冲了出来，冲向杰奇的枪口。打靶开始，孩子们接二连三倒下，讨厌的|电话铃声骤然响起的时候，是子夜两点三十分。 我睡觉一直很警惕，只就这个晚上才像死人一样。你要是连着四天加班，一直没机会合眼，并且刚刚站了13个钟头，保证比我睡得还死。一个叫杰奇?纽顿的傻瓜经常来梦里找我，他是我最想杀死的人，我想总有一天我真会这样干的。当电话响起，我正在梦里跟这个混蛋较量。战场就在东区中学的走廊，下课铃拉响了，孩子们纷纷冲了出来，冲向杰奇的枪口。打靶开始，孩子们接二连三倒下，讨厌的|2011-03-26 22:43:06.487|0|True|True||mysterybbs|Item, Book|Active|s2301907.jpg|587|9787561326923||||2003|7|1|319
2|间谍|《间谍》主要写一次无政府主义的恐怖活动。背景是幽暗、破落和肮脏的伦敦，中心人物是一个被“外国的”使馆雇用的奸细，大使助手要求他通过炸掉格林威治天文台，进行一次大示威。具有深刻讽刺意义的是，这次携带炸弹的活动由一个无知的白痴去执行，结果他在半路上摔倒，引爆炸弹，酿成了悲剧。|《间谍》主要写一次无政府主义的恐怖活动。背景是幽暗、破落和肮脏的伦敦，中心人物是一个被“外国的”使馆雇用的奸细，大使助手要求他通过炸掉格林威治天文台，进行一次大示威。具有深刻讽刺意义的是，这次携带炸弹的活动由一个无知的白痴去执行，结果他在半路上摔倒，引爆炸弹，酿成了悲剧。|2011-03-26 22:43:06.660|0|True|True||mysterybbs|Item, Book|Active|s1001865.jpg|589|9787501601707||||2002|6|1|280
2|奎因现代侦探小说集：7（上下卷）|《美国枪之谜》在容纳两万人的椭圆形大竞技场，众目睽睽之下，重出江湖的老艺人巴克・霍恩在飞奔的马队中被一枪毙命……尽管警方进行了规模空前的搜查，但……一个月后，相同的地点，相同的场景，死神故地重游，复制了另一场谋杀……警方四处碰壁，埃勒里・奎因似乎胸有成竹，却个得不坐等一个神秘人物的出现，他出现了吗……《玻璃村庄》在靠古老民风维系着道德评判的小村落，一桩谋杀案发生了……名播美国艺术|《美国枪之谜》在容纳两万人的椭圆形大竞技场，众目睽睽之下，重出江湖的老艺人巴克・霍恩在飞奔的马队中被一枪毙命……尽管警方进行了规模空前的搜查，但……一个月后，相同的地点，相同的场景，死神故地重游，复制了另一场谋杀……警方四处碰壁，埃勒里・奎因似乎胸有成竹，却个得不坐等一个神秘人物的出现，他出现了吗……《玻璃村庄》在靠古老民风维系着道德评判的小村落，一桩谋杀案发生了……名播美国艺术界的女画家芬妮・亚当斯被当头棒杀……倾盆大雨中，一个外地流浪汉匆匆逃窜的身影映入高等法院退休老法官辛恩的眼帘……暴怒的村民自发组织了“审判法庭”，外地流浪汉命在旦夕……谁能力挽狂澜？谁能在蛛丝马迹中悟到案发真相？谁杀害了受全村人爱戴的芬妮・亚当斯？|2011-03-26 22:43:06.853|0|True|True||mysterybbs|Item, Book|Active|s2056112.jpg|591|9787501423262||||2000|12||607
2|货运来的女人|货运来的女人年轻的医生在节日期间收到很多礼物，这本不足为奇。但是，其中有一件却出奇的大。虽然寄件人标明，里面装的是水果，可从气味上看，却像是……里边到底是什么，又是谁寄的呢？无形的锁链在车祸中痛失亲人者憎恨肇事的司机，这是可以理解的。但是，如果这种情绪被心怀叵测的人利用，那又会发生什么事呢？无形的圈套家庭主妇三津枝曾做出一个愧对老同学叶子的决定，而三年后，叶子成了三津枝的邻居。两人|货运来的女人年轻的医生在节日期间收到很多礼物，这本不足为奇。但是，其中有一件却出奇的大。虽然寄件人标明，里面装的是水果，可从气味上看，却像是……里边到底是什么，又是谁寄的呢？无形的锁链在车祸中痛失亲人者憎恨肇事的司机，这是可以理解的。但是，如果这种情绪被心怀叵测的人利用，那又会发生什么事呢？无形的圈套家庭主妇三津枝曾做出一个愧对老同学叶子的决定，而三年后，叶子成了三津枝的邻居。两人并未提起三年前的往事，但叶子的丈夫却代他的妻子向三津枝表示了歉意。一段孽缘由此生出……无形的情丝没有生育能力的彩场只能接受岳父的安排：通过人工授精为家庭生育一个继承人；但是，随着孩子一天天长大，问题出现了，当年提供精子的人也出现了，但却不是一个人，而是两个人……航道灯志保子无意中发现以前的情人成了杀人凶手，但碍于当时当地的情势，她不便直接告发他。就在罪犯即将逃脱法网的最后一刻，随身携带的闹钟提醒了她……|2011-03-26 22:43:07.057|0|True|True||mysterybbs|Item, Book|Active|s1003531.jpg|593|9787507818987||||2000|10||238
2|奎因现代侦探小说集：1（上下卷）|||2011-03-26 22:43:07.247|0|True|True||mysterybbs|Item, Book|Active|s3020160.jpg|595|9787204045259||||1999|1|1|1088
2|致命的三分钟|云间赐来死亡“芦高”公司是日本一流的计算机、电脑制造公司，当创业人白藤起人突然去世两个月后，他的大哥、董事长白藤隆太坠机身亡；几天后，隆大的情妇中毒而死；紧接着，在公司成立二十周年的庆典上，一枚炸弹又炸死了继任者、二哥白藤兴二。不少人认为这接二连三的事件是白藤起人在生前一手策划的，但此刻却出现了一个神秘的女人，以及刚从欧洲归来的白藤起人的儿子……致命的三分钟深夜，一个男人在公路上被汽车轧扁|云间赐来死亡“芦高”公司是日本一流的计算机、电脑制造公司，当创业人白藤起人突然去世两个月后，他的大哥、董事长白藤隆太坠机身亡；几天后，隆大的情妇中毒而死；紧接着，在公司成立二十周年的庆典上，一枚炸弹又炸死了继任者、二哥白藤兴二。不少人认为这接二连三的事件是白藤起人在生前一手策划的，但此刻却出现了一个神秘的女人，以及刚从欧洲归来的白藤起人的儿子……致命的三分钟深夜，一个男人在公路上被汽车轧扁了头部。司机坚持说事故发生时，该男子已躺在马路上，而该男子的妻子又声称丈夫在三分钟前刚刚出门去买烟。调查中发现，该男子患有严重的心脏病，是先猝死于心肌梗塞，还是先被汽车轧死？肇事的司机和死者的妻子各执一词，互相攻讦，又都求助于负责尸体解剖的法医，然而，最终解开谜底的，却是一次意外的邂逅。伊吹山庄的案生意萧条的伊吹山庄迎来了知名艺人。贵客临门，这本是喜事一件，但一封威胁要杀死贵宾的恐吓信却给大家的心头蒙上了一层阴影。正当警方对贵宾加强保卫时，凶案真的发生了，但死者却不是重点保护的知名艺人，而是一个“不相干的人”。黑发的焦点四位中学时代的好友兴致勃勃地来接伦子，她们要搞一次同学聚会，但她们看到的却是伦子的尸体……面对警方的询问，几位好友各自从自己的角度谈了对伦子的看法，于是，一段当事人谁也不愿提及的往事，不可避免地被重新提起。|2011-03-26 22:43:07.587|0|True|True||mysterybbs|Item, Book|Active|s1004353.jpg|602|9787507819014||||2000|10||254
2|奎因现代侦探小说集：5（上下卷）|||2011-03-26 22:43:07.777|0|True|True||mysterybbs|Item, Book|Active|s2534031.jpg|603|9787204052622||||2000|8|1|782
2|奎因现代侦探小说集：（8）  上下册|《另一方玩家》：谋杀行动是从一个字条开始的……沃尔特是约克广场的维修工，而约克广场上的住宅群现在由约克家族产业四个在世的继承人分而据之。这四个人是：为人刻薄、处世严谨的罗伯特・约克；温柔美丽但生活暗淡的麦拉・约克；把自己豪华的住宅变成清寒的宗教苦修室的埃米丽・约克；还有帕西沃・约克――那个花花公子、赌徒和酒鬼。这些人的生命受到来自一个神秘人物“Y”的威胁――但是，谁是“Y”呢？|《另一方玩家》：谋杀行动是从一个字条开始的……沃尔特是约克广场的维修工，而约克广场上的住宅群现在由约克家族产业四个在世的继承人分而据之。这四个人是：为人刻薄、处世严谨的罗伯特・约克；温柔美丽但生活暗淡的麦拉・约克；把自己豪华的住宅变成清寒的宗教苦修室的埃米丽・约克；还有帕西沃・约克――那个花花公子、赌徒和酒鬼。这些人的生命受到来自一个神秘人物“Y”的威胁――但是，谁是“Y”呢？|2011-03-26 22:43:07.977|0|True|True||mysterybbs|Item, Book|Active|s2056117.jpg|605|9787501423873||||2001|1|1|0
2|奎因现代侦探小说集：6（上下卷）|《Z之悲剧》：州议员竞选即将开战，现任州议员佛西特却被谋杀于家中。此前，他曾收到一封恐吓信……刚刚出狱的阿伦・得奥涉嫌谋杀，再次身陷囹圄……初出茅庐的佩辛斯与雷恩先生联手，是否能够扯开黑幕……电椅已准备就绪，坐在其上的究竟是谁……《雷恩先生的最后探案》：一封神秘的信件，引出一个奇特的案子：一份出自莎士比亚之手的亲笔文件，引发一系列谋杀、盗窃案；一组令人百思不解的文字符号，蕴含着破|《Z之悲剧》：州议员竞选即将开战，现任州议员佛西特却被谋杀于家中。此前，他曾收到一封恐吓信……刚刚出狱的阿伦・得奥涉嫌谋杀，再次身陷囹圄……初出茅庐的佩辛斯与雷恩先生联手，是否能够扯开黑幕……电椅已准备就绪，坐在其上的究竟是谁……《雷恩先生的最后探案》：一封神秘的信件，引出一个奇特的案子：一份出自莎士比亚之手的亲笔文件，引发一系列谋杀、盗窃案；一组令人百思不解的文字符号，蕴含着破案的玄机；一对孪生兄弟的出现，更令此案显得扑朔迷离……在侦探行业初露锋芒的佩辛斯终于侦破此案，却不能将凶手缉拿归案……|2011-03-26 22:43:08.160|0|True|True||mysterybbs|Item, Book|Active|s2056083.jpg|606|9787501423095||||2000|10|1|610
2|消灭目击者|诱杀退职警官河田接到一位女子的求救电话，说有人恐吓她；当河田与这位女子见面时，一声枪响，该女子中弹身亡。几天后，河田本人也遭到袭击，杀手是什么人？真正要杀的又是谁呢？第八个死者黑社会的流氓分子接二连三地被暗杀，群众拍手称快，警方一筹莫展，也许，凶手是一个极为普通的人，这是英雄行为呢，还是……幻想与死亡的超越一场火灾使三个人丧生，十一年后，回忆那次火灾的川内功次郎在火车上被杀|诱杀退职警官河田接到一位女子的求救电话，说有人恐吓她；当河田与这位女子见面时，一声枪响，该女子中弹身亡。几天后，河田本人也遭到袭击，杀手是什么人？真正要杀的又是谁呢？第八个死者黑社会的流氓分子接二连三地被暗杀，群众拍手称快，警方一筹莫展，也许，凶手是一个极为普通的人，这是英雄行为呢，还是……幻想与死亡的超越一场火灾使三个人丧生，十一年后，回忆那次火灾的川内功次郎在火车上被杀，又有一个青年女一了坚称自己的姐姐就是当年的死者之一，错综复杂的线索，十一年前的银行盗窃案重新被摆到了警方的案头……南纪夏末凶杀案姐姐委托侦探寻找失踪的妹妹，调查结果显示，妹妹因失恋投海自杀；与此同时，在一个神秘死亡者的照相机里发现了妹妹的照片，但拍摄的时间却是在妹妹死亡以后……旅游列车爆炸案一辆旅游列车在行进途中突然爆炸颠覆了，五名死者中有追踪罪犯的刑警加东荚司，爆炸是针对他的呢？还是别有所谋？消灭目击者深夜，运输公司的经理在住宅区附近的空地上被大石头打死了。一个少年称，在那个时间里曾看见该处有类似萤火虫的亮光闪烁，那到底是什么光呢？看过一场电影的少年刚刚明白就被汽车撞死。为了解开谜底，警察走进了电影院……失踪在隧道一个年轻姑娘在一条隧道里失踪了，“日本奇闻”节目的摄制组为了招徕观众，聘请了漂亮的女演员进行实地拍摄，不料，女演员也神秘地失踪了，一时引起大哗……陷 阱田岛的妻子在登山时因登山绳拉断坠崖而死，为此，田岛倾其所有研制出性能优秀的登山绳，但却因无钱作广告，一根也卖不出去，于是，他想出了一个绝佳的办法，使登山绳得以畅销，然而，他自己也从此堕入痛苦的深渊。|2011-03-26 22:43:08.373|0|True|True||mysterybbs|Item, Book|Active|s1005232.jpg|608|9787507819007||||2000|10||254
2|奎因现代侦探小说集：4（上中下卷）|||2011-03-26 22:43:08.603|0|True|True||mysterybbs|Item, Book|Active|s1007019.jpg|609|9787204052387||||1901|1|1|960
2|新干线劫持案|新干线劫持案匪徒宣布，他们已将正在新干线上行驶的列车劫持，要求政府释放他们的战友并支付十二亿日元的赎金。但是，劫匪为什么只占领十一和十二两节车厢，这使调度组的井上主任感到很奇怪，等到他真正醒悟过来，为时已晚。精心策划的座位号黑目杀死自己的女友后，开始“制造”自己不在现场的证据。他算计得非常周密，可以说，该想到的全想到了，但是，有一点他忽略了，而这一点恰恰是忽略不得的……三份遗嘱一辈子独|新干线劫持案匪徒宣布，他们已将正在新干线上行驶的列车劫持，要求政府释放他们的战友并支付十二亿日元的赎金。但是，劫匪为什么只占领十一和十二两节车厢，这使调度组的井上主任感到很奇怪，等到他真正醒悟过来，为时已晚。精心策划的座位号黑目杀死自己的女友后，开始“制造”自己不在现场的证据。他算计得非常周密，可以说，该想到的全想到了，但是，有一点他忽略了，而这一点恰恰是忽略不得的……三份遗嘱一辈子独身的知名女作家招募了三位年轻的姑娘做她的助手，还暗示说要在她们中间选择一位做她的遗产继承人。于是，所有可能得到遗产的人开始互相猜忌，心怀叵测的人也在动着别的心思……致命的遗志物一切“人证物证”表明，嫌犯案发时不在现场。但是，办案的刑警却始终坚信自己的判断：罪犯再狡猾，也一定会留下蛛丝马迹的，在最不可能的地方，谎言开始败露了。伪造的现场教授回到家中，发现妻子死在卧室之中。法医鉴定的结果是：死者系中毒身亡；而从现场的种种迹象看，自杀的可能性大些。但是，当教授无意中在妻子的衣袋中发现一份剪报时，情况改变了……抱猴子的少女少女抱着自己心爱的猴子坠楼而死。是自杀还是他杀？警方展开了严密的调查，但线索时续时断，最后，事态有了转机。这时，是那只不会说话的猴子，用一个简单的动作令罪犯低下了头。死者的琴声妻子在得知丈夫有了外遇后，径直来到情故的家里，岂料，这位情敌不但不认错，反而对她大加羞辱，一气之下，妻子杀死了这个玻坏自己家庭幸福的人，但出乎意料的是，根本没有杀人的丈夫却自杀了……血红的指甲有钱的女经理失踪了。在她自用的豪华轿车里发现了一只孤零零的右手。更奇怪的是，这只手上的五根手指甲上涂着鲜红的指甲油。可以肯定，指甲油是这只手离开躯体后被涂上去的。这是为什么呢？|2011-03-26 22:43:08.833|0|True|True||mysterybbs|Item, Book|Active|s1007443.jpg|611|9787507818970||||2000|10||254
2|理由|||2011-03-26 22:43:09.107|0|True|True||mysterybbs|Item, Book|Active|s2000221.jpg|613|9787505720749||||2005|1|1|362
2|奎因现代侦探小说集（10 上中下）|上卷《西班牙披肩之迷》：年轻潇洒的美男子裸尸沙滩，众女伴惊恐万状……基德船长奉命绑架却荒唐出错，埃勒里陷入迷雾，难圆其说……勒索电话敲诈不成反露马脚，谜案现出冰山一角……西班牙披肩充满神秘色彩……中卷《然后是第八天》：奇特的地方，奇特的人群……半梦幻般的奇人奇事……令人惊异的谋杀案及其怪异的犯罪动机、手段和情节……埃勒里在最特别的神志状态下，调动了他所有的知识和想象力，办了一个令人称奇的案子。|上卷《西班牙披肩之迷》：年轻潇洒的美男子裸尸沙滩，众女伴惊恐万状……基德船长奉命绑架却荒唐出错，埃勒里陷入迷雾，难圆其说……勒索电话敲诈不成反露马脚，谜案现出冰山一角……西班牙披肩充满神秘色彩……中卷《然后是第八天》：奇特的地方，奇特的人群……半梦幻般的奇人奇事……令人惊异的谋杀案及其怪异的犯罪动机、手段和情节……埃勒里在最特别的神志状态下，调动了他所有的知识和想象力，办了一个令人称奇的案子。这是埃勒里·硅因最奇特的经历……下卷《罗马帽子之谜》：在罗马大剧院的演出散场前，一位瘦小、驼背的观众却突然死亡……留给现场观众和奎因的只有罪犯作案后留下的一具穿着晚礼服的尸体——奇怪的是死者没有戴礼帽，而丝绸质地的大礼帽却是此案唯一的线索，但它却神秘失踪了……|2011-03-26 22:43:09.337|0|True|True||mysterybbs|Item, Book|Active|s1073181.jpg|615|9787501423941||||2001|3||902
2|罗宾与怪人|城堡里出现了黑衣怪人；3棵关系着遗产的柳树被移植了；庞大遗产的继承人被迫出走；出去寻找尸体的人却被杀了。这到底是怎么回事？又为何跟古老炼金 术有关呢？|城堡里出现了黑衣怪人；3棵关系着遗产的柳树被移植了；庞大遗产的继承人被迫出走；出去寻找尸体的人却被杀了。这到底是怎么回事？又为何跟古老炼金 术有关呢？|2011-03-26 22:43:09.547|0|True|True||mysterybbs|Item, Book|Active|s1012187.jpg|616|9787200032284||||1998|4|1|361
2|8.1.3之谜(6)|||2011-03-26 22:43:09.757|0|True|True||mysterybbs|Item, Book|Active|s1269179.jpg|618|9787200029543||||1998|4|1|430
2|黑色环状线|内容提要京南大学藤堂教授在寓所突然遭杀害。凶手没有留下任何痕迹。嫌疑人全有“不在现场”的证明。现场的门锁上只有被害人的指纹，警方推断是“密室杀人”，但找不到线索，侦破工作陷入了迷宫。相隔不久，东京“福莱”酒吧的女老板林真帆子，接过客人的威士忌一饮而尽，中毒死亡。凶手仅仅留下一张“点歌卡”，警方无从下手。又过了一段日子，国会议员黑川政之助在国会议事堂周围散步，被汽车撞伤抢救无|内容提要京南大学藤堂教授在寓所突然遭杀害。凶手没有留下任何痕迹。嫌疑人全有“不在现场”的证明。现场的门锁上只有被害人的指纹，警方推断是“密室杀人”，但找不到线索，侦破工作陷入了迷宫。相隔不久，东京“福莱”酒吧的女老板林真帆子，接过客人的威士忌一饮而尽，中毒死亡。凶手仅仅留下一张“点歌卡”，警方无从下手。又过了一段日子，国会议员黑川政之助在国会议事堂周围散步，被汽车撞伤抢救无效死亡。肇事汽车在千岛渊找到，车上没有凶犯的指纹。又是一桩无头案。被视为有杀害藤堂教授动机的京南大学法学院副教授日野夏彦在公寓里也被人杀害。以上诸多案件，乍一看是相互没有联系、没有杀人动机的杀人案。经过日野夏彦的未婚妻田中千沙子和《娱乐周刊》记者泉田良平根据日野从美国留学回来后表现中蛛丝马迹，发现这几起案子并不孤立，杀人案的犯罪嫌疑人有一个共同点，那就是他们在各自的领域中都是第二号人物。为了发迹，必须搬掉绊脚石。在千沙子他们的积极配合下，警方终于将这一系列的“循环杀人案”的元凶缉拿归案。本书故事情节扑朔迷离，错综复杂，引人入胜，文字简练，布局合理，有较强可读性，乃日本推理小说的上品。|2011-03-26 22:43:09.950|0|True|True||mysterybbs|Item, Book|Active|s1014187.jpg|619|9787501421336||||2000|1|1|256
2|马耳他黑鹰|古特曼一伙人为追寻一件中世纪的皇家贡物“马耳他黑鹰”，展开了错综复杂、离奇曲折的明抢曲折暗盗。为获取这一无价之宝，惟利是图的各式人物不惜采用各种卑劣手段，极尽尔虞我诈、勾心斗角之能事。私家侦探山姆·斯佩德施展了全套“硬汉派”侦查本领，终于弄清事实真相，机智勇敢地利用盗匪之间矛盾，各个击破，最后使这伙罪犯全部落网。这部小说是欧美硬汉派侦探小说的代表作之一，山姆·斯佩德这一形象在欧美几乎家喻户晓。|古特曼一伙人为追寻一件中世纪的皇家贡物“马耳他黑鹰”，展开了错综复杂、离奇曲折的明抢曲折暗盗。为获取这一无价之宝，惟利是图的各式人物不惜采用各种卑劣手段，极尽尔虞我诈、勾心斗角之能事。私家侦探山姆·斯佩德施展了全套“硬汉派”侦查本领，终于弄清事实真相，机智勇敢地利用盗匪之间矛盾，各个击破，最后使这伙罪犯全部落网。这部小说是欧美硬汉派侦探小说的代表作之一，山姆·斯佩德这一形象在欧美几乎家喻户晓。|2011-03-26 22:43:10.157|0|True|True||mysterybbs|Item, Book|Active|s1077499.jpg|620|9787532726295||||2001|8||238
2|雷蒙·钱德勒现代侦探小说集（全二册）|||2011-03-26 22:43:10.360|0|True|True||mysterybbs|Item, Book|Active|s2307433.jpg|622|9787806078181||||2001|9|1|0
2|奎因现代侦探小说集：3（上中下卷）|本书为《奎因现代侦探小说集》的第三辑，分上、中、下三卷收入了埃勒里・奎因的三部作品：《半途之屋》、《龙牙》和《荷兰鞋之谜》。小说中每一宗罪案的不同及侦破方式的独到，都会使读者兴趣盎然、不忍释读。尤其是《龙牙》，现代的犯罪，映现着古希腊神话的隐喻，使得奎因小说亦显着较为深长的内蕴。|本书为《奎因现代侦探小说集》的第三辑，分上、中、下三卷收入了埃勒里・奎因的三部作品：《半途之屋》、《龙牙》和《荷兰鞋之谜》。小说中每一宗罪案的不同及侦破方式的独到，都会使读者兴趣盎然、不忍释读。尤其是《龙牙》，现代的犯罪，映现着古希腊神话的隐喻，使得奎因小说亦显着较为深长的内蕴。|2011-03-26 22:43:10.567|0|True|True||mysterybbs|Item, Book|Active|s1029462.jpg|624|9787204052035||||2000|4||1024
2|瘦子|《瘦子》出版后，由于全书情节跌宕起伏，扑朔迷离，扣人心弦，深受读者欢迎，屡次再版。米高梅电影公司于该书出版半年后即买下电影拍摄权，当年便拍竣放映，轰动一时，使书中那对机智勇敢、对话风趣的侦探夫妇成为美国家喻户晓的人物。电影公司于1934年至1947年又续拍了五部以尼克和诺拉为主人公的电影，仍由哈米特提供故事。|《瘦子》出版后，由于全书情节跌宕起伏，扑朔迷离，扣人心弦，深受读者欢迎，屡次再版。米高梅电影公司于该书出版半年后即买下电影拍摄权，当年便拍竣放映，轰动一时，使书中那对机智勇敢、对话风趣的侦探夫妇成为美国家喻户晓的人物。电影公司于1934年至1947年又续拍了五部以尼克和诺拉为主人公的电影，仍由哈米特提供故事。|2011-03-26 22:43:10.763|0|True|True||mysterybbs|Item, Book|Active|s2056280.jpg|626|9787532726585||||2001|8|1|228
2|时间的女儿|一部独一无二的历史推理小说，甚至很“不像”一本推理小说。小说中所谓的案件是英国历史上一宗家喻户晓的故事：理查三世为了纂取王位，谋杀了囚禁在伦敦塔中的两个小王子。嫌犯的“罪行”令人发指，更令人深思。但是病床上的格兰特探长却根据他缜密的推理，一举推翻了流传四百年之久的历史定论，并告诉我们：事情的真相未必就是你听来、看来的那样！|一部独一无二的历史推理小说，甚至很“不像”一本推理小说。小说中所谓的案件是英国历史上一宗家喻户晓的故事：理查三世为了纂取王位，谋杀了囚禁在伦敦塔中的两个小王子。嫌犯的“罪行”令人发指，更令人深思。但是病床上的格兰特探长却根据他缜密的推理，一举推翻了流传四百年之久的历史定论，并告诉我们：事情的真相未必就是你听来、看来的那样！|2011-03-26 22:43:10.960|0|True|True||mysterybbs|Item, Book|Active|s1214582.jpg|628|9787508031590||||2003|7|1|223
2|吸血蝙蝠|大战的火焰蔓延之际，一位人称“黑色吸血蝙蝠”的冷面女间谍，连续杀害了数名法国的年轻军官，引起法军莫大的恐慌……|大战的火焰蔓延之际，一位人称“黑色吸血蝙蝠”的冷面女间谍，连续杀害了数名法国的年轻军官，引起法军莫大的恐慌……|2011-03-26 22:43:11.167|0|True|True||mysterybbs|Item, Book|Active|s1268914.jpg|630|9787200032178||||1997|10||407
2|初出茅庐破大案--加德纳探案集|加德纳作品融合法律与推理，在侦探小说中独树一帜，其作品已出版一百多部，部部精采，《加氏妙探奇案系列》更是被美国书评家誉为“美国有史以来最好的侦探小说”，值得读者细细品味。  作者大胆地在小说里写出了一个方法，显示美国人在现行的美国法律下，可以在谋杀一个人之后，利用法律上的漏洞，使司法人员对他无计可施，只好任他消遥法外。  柯白莎和赖唐诺真是绝配！”他们绝不是俊男美女配：  柯白莎：女，6O余岁，|加德纳作品融合法律与推理，在侦探小说中独树一帜，其作品已出版一百多部，部部精采，《加氏妙探奇案系列》更是被美国书评家誉为“美国有史以来最好的侦探小说”，值得读者细细品味。  作者大胆地在小说里写出了一个方法，显示美国人在现行的美国法律下，可以在谋杀一个人之后，利用法律上的漏洞，使司法人员对他无计可施，只好任他消遥法外。  柯白莎和赖唐诺真是绝配！”他们绝不是俊男美女配：  柯白莎：女，6O余岁，165磅，赖唐诺形容她“像一捆用来做篱笆的带刺铁丝网”。  赖唐诺：不像想像中私家侦探体型，柯白莎说他“掉在水里捞|2011-03-26 22:43:11.357|0|True|True||mysterybbs|Item, Book|Active|s2056069.jpg|632|9787806173138||||2000|5||511
2|狱门岛|狱门岛是一个不祥的名字，在江户时代的三百年里，一直是流放罪犯和海盗出没在地方。金田一耕助受鬼头千万太临终遗托，到岛上报告死讯，并看望他的三个妹妹。鬼头家美貌动人的三姊妹单纯快乐，然而一连三个晚上均于非命，花子被倒吊在千光寺的古梅树上；雪枝被扣入巨大的吊钟里；月代则被勒死在家中的佛堂，死得妖邪、凄艳。海盗神出鬼没，分家幸灾乐祸，恐怖笼罩着狱门岛。金田一耕助通过对松尾芭蕉翁如谜诗句的破解，终|狱门岛是一个不祥的名字，在江户时代的三百年里，一直是流放罪犯和海盗出没在地方。金田一耕助受鬼头千万太临终遗托，到岛上报告死讯，并看望他的三个妹妹。鬼头家美貌动人的三姊妹单纯快乐，然而一连三个晚上均于非命，花子被倒吊在千光寺的古梅树上；雪枝被扣入巨大的吊钟里；月代则被勒死在家中的佛堂，死得妖邪、凄艳。海盗神出鬼没，分家幸灾乐祸，恐怖笼罩着狱门岛。金田一耕助通过对松尾芭蕉翁如谜诗句的破解，终于发现……|2011-03-26 22:43:11.560|0|True|True||mysterybbs|Item, Book|Active|s1075667.jpg|634|9787806075456||||1999|5||266
2|恶灵岛|恶灵岛是指刑部岛，一座神秘的不祥之岛。金田一耕助受富豪越智龙平的委托，前往该岛寻人，不料却遇到一具脸面变形的海上浮尸，他临死前留下谜样的话语：“那岛上有恶灵……在鹍鸟叫的夜晚要小心……”|恶灵岛是指刑部岛，一座神秘的不祥之岛。金田一耕助受富豪越智龙平的委托，前往该岛寻人，不料却遇到一具脸面变形的海上浮尸，他临死前留下谜样的话语：“那岛上有恶灵……在鹍鸟叫的夜晚要小心……”|2011-03-26 22:43:11.753|0|True|True||mysterybbs|Item, Book|Active|s1024109.jpg|636|9787806079386||||2002|8||384
